attraction_id,city_id,city_nm,attraction_nm,address,theme,rate,longitude,latitude
A6346,C01,서울,경인어린이공원,서울 양천구,Nature,2.025,126.8665014,37.51698848
A6347,C01,서울,염창공원,서울 강서구,Nature,2.025,126.8495338,37.55096462
A6348,C01,서울,신당4동마을마당,서울 중구,Nature,2.025,126.9975552,37.56380777
A6349,C01,서울,미아마을마당,서울 강북구,Nature,2.025,127.0255381,37.63975133
A6350,C01,서울,와우어린이공원,서울 마포구,Nature,2.005,126.9019551,37.56621419
A6351,C01,서울,가꿀어린이공원,서울 서초구,Nature,2.005,127.0326893,37.48358882
A6352,C01,서울,역말공원,서울 은평구,Nature,2.005,126.928941,37.60281744
A6353,C01,서울,꿈나래어린이공원,서울 강동구,Nature,2.005,127.1237925,37.53019332
A6354,C01,서울,석촌상상어린이공원,서울 송파구,Nature,2.005,127.1059177,37.51458372
A6355,C01,서울,새나라어린이공원,서울 노원구 동일로179길 22-0,Nature,1.992,127.0727758,37.62204782
A6356,C01,서울,봉산해맞이공원,서울 은평구,Nature,1.992,126.928941,37.60281744
A6357,C01,서울,창2동마을공원,서울 도봉구,Nature,1.976,127.0472105,37.66869141
A6358,C01,서울,대창어린이공원,서울 도봉구,Nature,1.976,127.0472105,37.66869141
A6359,C01,서울,충숙공원,서울 노원구,Nature,1.976,127.0564305,37.65436176
A6360,C01,서울,월계근린공원,서울 노원구,Nature,1.976,127.0564305,37.65436176
A6361,C01,서울,경찰기념공원,서울 중구,Nature,1.976,126.9975552,37.56380777
A6362,C01,서울,개미동산,서울 송파구,Nature,1.976,127.1059177,37.51458372
A6363,C01,서울,길섶근린공원,서울 강남구 언주로70길 36-0,Nature,1.976,127.0485186,37.4976
A6364,C01,서울,운산어린이공원,서울 강북구,Nature,1.956,127.0255381,37.63975133
A6365,C01,서울,해님공원,서울 용산구,Nature,1.956,126.9905778,37.53242743
A6366,C01,서울,희망어린이공원,서울 강동구 천중로50길 48-12,Nature,1.956,127.1418579,37.5391494
A6367,C01,서울,산성어린이공원,서울 영등포구,Nature,1.956,126.8962739,37.52636357
A6368,C01,서울,보람어린이공원,서울 강동구 양재대로85길 59-0,Nature,1.935,127.1313123,37.52471702
A6369,C01,서울,일원진달래공원,서울 강남구,Nature,1.935,127.0473774,37.51733193
A6370,C01,서울,온수체육공원,서울 구로구,Nature,1.935,126.8875053,37.49543309
A6371,C01,서울,봉제산근린공원태양광장,서울 강서구,Nature,1.935,126.8495338,37.55096462
A6372,C01,서울,방아다리근린공원,서울 서초구,Nature,1.935,127.0326893,37.48358882
A6373,C01,서울,오동근린공원,서울 강북구,Nature,1.935,127.0255381,37.63975133
A6374,C01,서울,경희궁공원,서울 종로구 새문안로 55-0,Nature,1.935,126.9710752,37.57049685
A6375,C01,서울,청소년광장,서울 용산구,Nature,1.935,126.9905778,37.53242743
A6376,C01,서울,태릉이스턴캐슬공원,서울 노원구 화랑로 653-0,Nature,1.913,127.0950867,37.62961285
A6377,C01,서울,밤골어린이공원,서울 관악구,Nature,1.913,126.9515619,37.47836838
A6378,C01,서울,신가어린이공원,서울 서대문구,Nature,1.913,126.9368157,37.57916186
A6379,C01,서울,한우물공원,서울 강동구,Nature,1.913,127.1237925,37.53019332
A6380,C01,서울,햇님어린이공원,서울 동작구,Nature,1.895,126.9393151,37.51248204
A6381,C01,서울,서래어린이공원,서울 서초구,Nature,1.895,127.0326893,37.48358882
A6382,C01,서울,백석마을마당,서울 강서구,Nature,1.895,126.8495338,37.55096462
A6383,C01,서울,백연공원,서울 강서구,Nature,1.895,126.8495338,37.55096462
A6384,C01,서울,한남동어린이놀이터,서울 용산구 이태원로55가길 35-0,Nature,1.895,126.9997068,37.53675379
A6385,C01,서울,겸재공원,서울 중랑구,Nature,1.877,127.0928203,37.60654324
A6386,C01,서울,종암어린이공원,서울 성북구,Nature,1.877,127.0167029,37.58935882
A6387,C01,서울,답십리공원,서울 동대문구,Nature,1.877,127.039657,37.57452298
A6388,C01,서울,삼밭공원,서울 송파구,Nature,1.877,127.1059177,37.51458372
A6389,C01,서울,늘푸른공원,서울 강남구,Nature,1.857,127.0473774,37.51733193
A6390,C01,서울,소곶네어린이공원,서울 노원구,Nature,1.857,127.0564305,37.65436176
A6391,C01,서울,월암근린공원,서울 종로구,Nature,1.857,126.97899,37.57350424
A6392,C01,서울,세화어린이공원,서울 중랑구,Nature,1.857,127.0928203,37.60654324
A6393,C01,서울,중랑천제3체육공원,서울 중랑구,Nature,1.857,127.0928203,37.60654324
A6394,C01,서울,불암산전망대,서울 노원구,Nature,1.857,127.0564305,37.65436176
A6395,C01,서울,꾸러기공원,서울 금천구,Nature,1.839,126.8954568,37.45684115
A6396,C01,서울,달터근린공원,서울 강남구 선릉로18길 15-0,Nature,1.839,127.0596369,37.48540752
A6397,C01,서울,장미공원,서울 서초구 신반포로 45-0,Nature,1.839,126.9890691,37.50528152
A6398,C01,서울,보등골어린이공원,서울 강북구,Nature,1.819,127.0255381,37.63975133
A6399,C01,서울,인수마을마당공원,서울 강북구,Nature,1.819,127.0255381,37.63975133
A6400,C01,서울,광진어린이공원,서울 강동구,Nature,1.819,127.1237925,37.53019332
A6401,C01,서울,파랑새어린이공원,서울 강동구,Nature,1.819,127.1237925,37.53019332
A6402,C01,서울,장미어린이공원,서울 관악구,Nature,1.819,126.9515619,37.47836838
A6403,C01,서울,북한산대호아파트 등산로입구,서울 은평구,Nature,1.819,126.928941,37.60281744
A6404,C01,서울,연희어린이공원,서울 서대문구,Nature,1.819,126.9368157,37.57916186
A6405,C01,서울,동교어린이공원,서울 마포구,Nature,1.79,126.9019551,37.56621419
A6406,C01,서울,덕의근린공원,서울 구로구 중앙로15길 72-0,Nature,1.79,126.8558381,37.50702571
A6407,C01,서울,대치근린공원,서울 강남구,Nature,1.79,127.0473774,37.51733193
A6408,C01,서울,소망공원,서울 중랑구,Nature,1.79,127.0928203,37.60654324
A6409,C01,서울,초롱공원,서울 중랑구,Nature,1.79,127.0928203,37.60654324
A6410,C01,서울,미아어린이공원,서울 강북구,Nature,1.79,127.0255381,37.63975133
A6411,C01,서울,북악산공원,서울 종로구,Nature,1.79,126.97899,37.57350424
A6412,C01,서울,배재공원,서울 중구 서소문로11길 35-0,Nature,1.79,126.9722153,37.5644427
A6413,C01,서울,신천유수지,서울 송파구,Nature,1.763,127.1059177,37.51458372
A6414,C01,서울,신수어린이공원,서울 마포구,Nature,1.763,126.9019551,37.56621419
A6415,C01,서울,창전어린이공원,서울 마포구,Nature,1.763,126.9019551,37.56621419
A6416,C01,서울,양명어린이공원,서울 양천구,Nature,1.763,126.8665014,37.51698848
A6417,C01,서울,새개문화공원,서울 강서구,Nature,1.763,126.8495338,37.55096462
A6418,C01,서울,디큐브파크,서울 구로구,Nature,1.763,126.8875053,37.49543309
A6419,C01,서울,아랫방죽마을공원,서울 강남구 밤고개로23길 12-0,Nature,1.763,127.1080903,37.47325879
A6420,C01,서울,가빛섬,서울 서초구 올림픽대로 2085-14,Nature,1.743,126.9959623,37.5124362
A6421,C01,서울,철쭉공원,서울 금천구 금하로1마길 15-8,Nature,1.743,126.8896262,37.45289139
A6422,C01,서울,계남제1근린공원,서울 양천구,Nature,1.743,126.8665014,37.51698848
A6423,C01,서울,중랑천제2체육공원,서울 동대문구,Nature,1.743,127.039657,37.57452298
A6424,C01,서울,큰마을마당공원,서울 강북구,Nature,1.73,127.0255381,37.63975133
A6425,C01,서울,염곡어린이공원,서울 서초구,Nature,1.73,127.0326893,37.48358882
A6426,C01,서울,분토골공원,서울 은평구,Nature,1.73,126.928941,37.60281744
A6427,C01,서울,새벽어린이공원,서울 동작구,Nature,1.718,126.9393151,37.51248204
A6428,C01,서울,천호삼거리공원,서울 강동구,Nature,1.718,127.1237925,37.53019332
A6429,C01,서울,방학사계광장,서울 도봉구,Nature,1.718,127.0472105,37.66869141
A6430,C01,서울,갈말근린공원,서울 노원구,Nature,1.718,127.0564305,37.65436176
A6431,C01,서울,용머리어린이공원,서울 동대문구,Nature,1.696,127.039657,37.57452298
A6432,C01,서울,경의선공원,서울 마포구,Nature,1.696,126.9019551,37.56621419
A6433,C01,서울,청수근린공원,서울 강남구,Nature,1.696,127.0473774,37.51733193
A6434,C01,서울,한국우주전파관측망연세전파천문대,서울 서대문구 연세로 50-0,Nature,1.696,126.9429309,37.56380644
A6435,C01,서울,근린공원,서울 동작구,Nature,1.696,126.9393151,37.51248204
A6436,C01,서울,몽촌공원,서울 송파구,Nature,1.696,127.1059177,37.51458372
A6437,C01,서울,무궁화어린이공원,서울 송파구,Nature,1.696,127.1059177,37.51458372
A6438,C01,서울,논골어린이공원,서울 강북구,Nature,1.673,127.0255381,37.63975133
A6439,C01,서울,영원빌딩,서울 금천구 문성로 53-0,Nature,1.673,126.9095335,37.47715921
A6440,C01,서울,양남어린이공원,서울 영등포구 선유로23길 18-0,Nature,1.673,126.8883166,37.52320479
A6441,C01,서울,구암어린이공원,서울 강동구,Nature,1.673,127.1237925,37.53019332
A6442,C01,서울,싸리고개공원,서울 강남구,Nature,1.673,127.0473774,37.51733193
A6443,C01,서울,연남어린이공원,서울 서대문구,Nature,1.653,126.9368157,37.57916186
A6444,C01,서울,삼각소공원,서울 서대문구,Nature,1.653,126.9368157,37.57916186
A6445,C01,서울,선린어린이공원,서울 강동구,Nature,1.653,127.1237925,37.53019332
A6446,C01,서울,버들공원,서울 강서구,Nature,1.653,126.8495338,37.55096462
A6447,C01,서울,나래어린이공원,서울 노원구,Nature,1.653,127.0564305,37.65436176
A6448,C01,서울,달동산공원,서울 중랑구,Nature,1.626,127.0928203,37.60654324
A6449,C01,서울,무궁화어린이공원,서울 도봉구,Nature,1.626,127.0472105,37.66869141
A6450,C01,서울,토끼어린이공원,서울 동작구,Nature,1.626,126.9393151,37.51248204
A6451,C01,서울,새싹어린이공원,서울 동작구,Nature,1.626,126.9393151,37.51248204
A6452,C01,서울,시루메공원,서울 은평구,Nature,1.626,126.928941,37.60281744
A6453,C01,서울,창천근린공원,서울 서대문구,Nature,1.626,126.9368157,37.57916186
A6454,C01,서울,새뚝어린이공원,서울 양천구,Nature,1.626,126.8665014,37.51698848
A6455,C01,서울,마장어린이공원,서울 양천구,Nature,1.626,126.8665014,37.51698848
A6456,C01,서울,남서울공원,서울 금천구,Nature,1.626,126.8954568,37.45684115
A6457,C01,서울,용봉정근린공원,서울 동작구,Nature,1.595,126.9393151,37.51248204
A6458,C01,서울,초롱어린이공원,서울 서초구,Nature,1.595,127.0326893,37.48358882
A6459,C01,서울,명일공원,서울 강동구,Nature,1.595,127.1237925,37.53019332
A6460,C01,서울,다운공원,서울 강서구,Nature,1.595,126.8495338,37.55096462
A6461,C01,서울,숭례문광장,서울 중구,Nature,1.595,126.9975552,37.56380777
A6462,C01,서울,강변어린이공원,서울 용산구,Nature,1.595,126.9905778,37.53242743
A6463,C01,서울,샛별어린이공원,서울 동대문구,Nature,1.595,127.039657,37.57452298
A6464,C01,서울,망우체육공원,서울 중랑구,Nature,1.575,127.0928203,37.60654324
A6465,C01,서울,작은언덕공원,서울 동대문구,Nature,1.575,127.039657,37.57452298
A6466,C01,서울,진관근린공원,서울 은평구,Nature,1.575,126.928941,37.60281744
A6467,C01,서울,봉은공원,서울 강남구,Nature,1.55,127.0473774,37.51733193
A6468,C01,서울,여의도생태공원폐쇄형습지,서울 영등포구,Nature,1.55,126.8962739,37.52636357
A6469,C01,서울,궁마을공원,서울 강남구,Nature,1.55,127.0473774,37.51733193
A6470,C01,서울,한얼광장올림픽공원,서울 송파구,Nature,1.55,127.1059177,37.51458372
A6471,C01,서울,샘물어린이공원,서울 강동구,Nature,1.55,127.1237925,37.53019332
A6472,C01,서울,두레근린공원,서울 강동구,Nature,1.55,127.1237925,37.53019332
A6473,C01,서울,양마장공원,서울 광진구,Nature,1.55,127.0823852,37.53855831
A6474,C01,서울,북촌전망대,서울 종로구 북촌로11다길 22-3,Nature,1.55,126.9827788,37.58308342
A6475,C01,서울,월천근린공원,서울 도봉구,Nature,1.55,127.0472105,37.66869141
A6476,C01,서울,평화도봉공원,서울 도봉구,Nature,1.55,127.0472105,37.66869141
A6477,C01,서울,무지개어린이공원,서울 노원구,Nature,1.55,127.0564305,37.65436176
A6478,C01,서울,망우가로공원,서울 중랑구,Nature,1.508,127.0928203,37.60654324
A6479,C01,서울,삼선상상어린이공원,서울 성북구 삼선교로4길 147-0,Nature,1.508,127.0091947,37.58179914
A6480,C01,서울,하늘꽃정원,서울 도봉구,Nature,1.508,127.0472105,37.66869141
A6481,C01,서울,동자공원,서울 광진구 자양번영로3길 16-0,Nature,1.508,127.0742753,37.53188494
A6482,C01,서울,산장공원,서울 금천구,Nature,1.508,126.8954568,37.45684115
A6483,C01,서울,여의도계절광장,서울 영등포구,Nature,1.508,126.8962739,37.52636357
A6484,C01,서울,서래공원,서울 서초구,Nature,1.508,127.0326893,37.48358882
A6485,C01,서울,성황당어린이공원,서울 마포구,Nature,1.508,126.9019551,37.56621419
A6486,C01,서울,샛별어린이공원,서울 동작구,Nature,1.508,126.9393151,37.51248204
A6487,C01,서울,난우공원,서울 관악구,Nature,1.508,126.9515619,37.47836838
A6488,C01,서울,송동어린이공원,서울 서초구 송동길 53-0,Nature,1.508,127.0159853,37.46090203
A6489,C01,서울,중화리공원,서울 중랑구,Nature,1.467,127.0928203,37.60654324
A6490,C01,서울,화곡제일공원,서울 강서구,Nature,1.467,126.8495338,37.55096462
A6491,C01,서울,남문어린이공원,서울 금천구,Nature,1.467,126.8954568,37.45684115
A6492,C01,서울,거여어린이공원,서울 송파구,Nature,1.467,127.1059177,37.51458372
A6493,C01,서울,상일동낙타고개,서울 강동구,Nature,1.467,127.1237925,37.53019332
A6494,C01,서울,암사역사공원건축중(2021년12월예정),서울 강동구 아리수로25길 152-0,Nature,1.467,127.1322591,37.55959526
A6495,C01,서울,오구어린이공원,서울 양천구,Nature,1.467,126.8665014,37.51698848
A6496,C01,서울,고구동산,서울 동작구,Nature,1.467,126.9393151,37.51248204
A6497,C01,서울,난우어린이공원,서울 관악구,Nature,1.467,126.9515619,37.47836838
A6498,C01,서울,쌍룡산어린이공원,서울 마포구,Nature,1.467,126.9019551,37.56621419
A6499,C01,서울,문화촌어린이공원,서울 서대문구,Nature,1.432,126.9368157,37.57916186
A6500,C01,서울,돌마리어린이공원,서울 송파구 가락로7길 4-0,Nature,1.432,127.1032731,37.5005967
A6501,C01,서울,근린공원,서울 영등포구,Nature,1.432,126.8962739,37.52636357
A6502,C01,서울,미도공원,서울 서초구,Nature,1.432,127.0326893,37.48358882
A6503,C01,서울,지양산,서울 양천구,Nature,1.432,126.8665014,37.51698848
A6504,C01,서울,등나무어린이공원,서울 중랑구,Nature,1.432,127.0928203,37.60654324
A6505,C01,서울,누원어린이공원,서울 도봉구,Nature,1.432,127.0472105,37.66869141
A6506,C01,서울,향림공원,서울 성동구,Nature,1.432,127.0369301,37.56342721
A6507,C01,서울,산철쭉어린이공원,서울 노원구,Nature,1.405,127.0564305,37.65436176
A6508,C01,서울,송학대근린공원,서울 동작구,Nature,1.405,126.9393151,37.51248204
A6509,C01,서울,도덕소공원,서울 관악구,Nature,1.405,126.9515619,37.47836838
A6510,C01,서울,아랫샘어린이공원,서울 서초구,Nature,1.405,127.0326893,37.48358882
A6511,C01,서울,구파발폭포,서울 은평구,Nature,1.405,126.928941,37.60281744
A6512,C01,서울,온수공원,서울 구로구,Nature,1.405,126.8875053,37.49543309
A6513,C01,서울,백로공원,서울 동작구,Nature,1.375,126.9393151,37.51248204
A6514,C01,서울,까망돌어린이공원,서울 동작구,Nature,1.375,126.9393151,37.51248204
A6515,C01,서울,신화어린이공원,서울 관악구,Nature,1.375,126.9515619,37.47836838
A6516,C01,서울,청계산도시자연공원,서울 서초구,Nature,1.375,127.0326893,37.48358882
A6517,C01,서울,코리아유도체육관,서울 강남구 압구정로 134-0,Nature,1.375,127.0235131,37.52435015
A6518,C01,서울,쌍둥이어린이공원,서울 마포구,Nature,1.375,126.9019551,37.56621419
A6519,C01,서울,뚝섬유수지체육공원,서울 성동구,Nature,1.375,127.0369301,37.56342721
